synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-006494,syn-user-0485,syn-account-0485,2024-02-24T12:23:52Z,579.21,INR,syn-merchant-0076,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006494,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,594.60,457035,0.083333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006495,syn-user-0075,syn-account-0075,2024-02-24T12:26:04Z,932.12,INR,syn-merchant-0092,other,BANK_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-006495,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,13,510.72,4229,0.0,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-006496,syn-user-0085,syn-account-0085,2024-02-24T12:27:54Z,534.17,INR,syn-merchant-0071,transport,CARD_SIMULATED,COMPLETED,synthetic_combined_pattern,syn-scenario-006496,True,generator_rule,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,14,439.05,2508,0.0,train,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,"Sample a varied subset of amount, time, repeat, category, merchant, and channel deviations."
syn-transaction-006497,syn-user-0457,syn-account-0457,2024-02-24T12:32:43Z,2682.55,INR,syn-merchant-0032,other,QR_SIMULATED,COMPLETED,normal,syn-scenario-006497,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,1511.69,355935,0.916667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006498,syn-user-0065,syn-account-0065,2024-02-24T12:37:47Z,444.01,INR,syn-merchant-0048,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006498,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,729.37,346020,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006499,syn-user-0496,syn-account-0496,2024-02-24T12:37:58Z,416.33,INR,syn-merchant-0053,grocery,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006499,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,707.12,308691,0.583333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006500,syn-user-0073,syn-account-0073,2024-02-24T12:38:07Z,488.09,INR,syn-merchant-0063,entertainment,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006500,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,212.17,1579931,0.0,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006501,syn-user-0073,syn-account-0073,2024-02-24T12:40:04Z,285.12,INR,syn-merchant-0098,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006501,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,13,233.40,117,0.307692,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006502,syn-user-0237,syn-account-0237,2024-02-24T12:48:04Z,589.26,INR,syn-merchant-0039,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006502,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,822.94,846760,0.5,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006503,syn-user-0159,syn-account-0159,2024-02-24T12:51:24Z,2098.23,INR,syn-merchant-0098,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006503,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,1335.81,1124482,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006504,syn-user-0462,syn-account-0462,2024-02-24T12:54:47Z,618.26,INR,syn-merchant-0062,entertainment,QR_SIMULATED,COMPLETED,normal,syn-scenario-006504,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,1033.20,470118,0.166667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006505,syn-user-0499,syn-account-0499,2024-02-24T12:56:41Z,1750.12,INR,syn-merchant-0074,education,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006505,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,1704.91,355825,0.416667,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006506,syn-user-0237,syn-account-0237,2024-02-24T12:58:24Z,1632.09,INR,syn-merchant-0039,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006506,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,13,804.96,620,0.538462,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006507,syn-user-0338,syn-account-0338,2024-02-24T13:14:04Z,738.77,INR,syn-merchant-0050,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006507,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,5,12,1069.43,884237,0.75,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006508,syn-user-0427,syn-account-0427,2024-02-24T13:35:42Z,934.04,INR,syn-merchant-0080,other,QR_SIMULATED,COMPLETED,normal,syn-scenario-006508,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,5,12,787.08,456555,0.25,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006509,syn-user-0268,syn-account-0268,2024-02-24T13:47:39Z,441.36,INR,syn-merchant-0027,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006509,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,5,12,558.92,342112,0.25,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006510,syn-user-0041,syn-account-0041,2024-02-24T13:55:35Z,600.68,INR,syn-merchant-0040,food,BANK_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-006510,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,13,5,13,1044.63,746036,0.230769,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-006511,syn-user-0117,syn-account-0117,2024-02-24T13:57:59Z,2037.97,INR,syn-merchant-0034,other,CARD_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-006511,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,13,5,13,1116.88,27273,0.307692,train,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-006512,syn-user-0300,syn-account-0300,2024-02-24T13:59:25Z,2628.42,INR,syn-merchant-0072,travel,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006512,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,13,5,12,1380.08,878783,0.0,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006513,syn-user-0497,syn-account-0497,2024-02-24T13:59:47Z,498.98,INR,syn-merchant-0016,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-006513,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,5,12,1508.99,477935,0.833333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006514,syn-user-0218,syn-account-0218,2024-02-24T14:01:39Z,488.14,INR,syn-merchant-0079,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006514,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,14,5,12,506.05,423207,0.166667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006515,syn-user-0254,syn-account-0254,2024-02-24T14:06:59Z,2067.94,INR,syn-merchant-0020,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006515,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,14,5,12,1414.43,466751,0.583333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
